Box Barcode,FileBarcode,Sales Invoice No,Sales Invoice Date,SRN No,SRN Date,ARA Doc No,ARA City,STN No,STN Date,STN From,STN To,LRNo,Comment,Billing Location,Customer Name,SAN No,Inventory Adj,SAN A,Location
KL3300630993,K3393432098,1206478991,19.10.2016,,,,,,,,,,,Bhubneshwar,One-Time:Instn-Bhubaneshwar,,,,BHUBNESHWAR
KL3300630993,K3393432099,1206478990,19.10.2016,,,,,,,,,,,Bhubneshwar,ONE TIME EMP - BBSR (EPP),,,,BHUBNESHWAR
KL3300630993,K3393432100,1206478989,19.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432101,1206478988,19.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432102,1206478987,19.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432103,1206478986,19.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432104,1206478985,19.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432105,1206478984,19.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432106,1206478983,19.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432107,1206478982,19.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432108,1206478981,19.10.2016,,,,,,,,,,,Bhubneshwar,SPECTRA VISION,,,,BHUBNESHWAR
KL3300630993,K3393432109,1206478980,19.10.2016,,,,,,,,,,,Bhubneshwar,SPECTRA VISION,,,,BHUBNESHWAR
KL3300630993,K3393432110,1206478979,19.10.2016,,,,,,,,,,,Bhubneshwar,BHARAT ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432111,1206478978,19.10.2016,,,,,,,,,,,Bhubneshwar,SONGYUKTA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432112,1206478977,19.10.2016,,,,,,,,,,,Bhubneshwar,SONGYUKTA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432113,1206478976,18.10.2016,,,,,,,,,,,Bhubneshwar,LUX INDUSTRIES LTD.,,,,BHUBNESHWAR
KL3300630993,K3393432114,1206478975,18.10.2016,,,,,,,,,,,Bhubneshwar,Goutam Electronics,,,,BHUBNESHWAR
KL3300630993,K3393432115,1206478974,18.10.2016,,,,,,,,,,,Bhubneshwar,Goutam Electronics,,,,BHUBNESHWAR
KL3300630993,K3393432116,1206478973,18.10.2016,,,,,,,,,,,Bhubneshwar,RELIANCE RETAIL LIMITED,,,,BHUBNESHWAR
KL3300630993,K3393432117,1206478972,18.10.2016,,,,,,,,,,,Bhubneshwar,RELIANCE RETAIL LIMITED,,,,BHUBNESHWAR
KL3300630993,K3393432118,1206478971,18.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432119,1206478970,18.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630993,K3393432120,1206478969,18.10.2016,,,,,,,,,,,Bhubneshwar,APOLLO HOSPITALS ENTERPRISE LIMITED,,,,BHUBNESHWAR
KL3300630993,K3393432121,1206478968,18.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432122,1206478967,18.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432123,1206478966,18.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432124,1206478965,18.10.2016,,,,,,,,,,,Bhubneshwar,One-Time:Instn-Bhubaneshwar,,,,BHUBNESHWAR
KL3300630993,K3393432125,1206478964,18.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630993,K3393432126,1206478963,18.10.2016,,,,,,,,,,,Bhubneshwar,G N ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432127,1206478962,18.10.2016,,,,,,,,,,,Bhubneshwar,RADIANT ENTERPRISES,,,,BHUBNESHWAR
KL3300630993,K3393432128,1206478961,18.10.2016,,,,,,,,,,,Bhubneshwar,SAHOO DISTRIBUTERS PVT. LTD.,,,,BHUBNESHWAR
KL3300630993,K3393432129,1206478960,18.10.2016,,,,,,,,,,,Bhubneshwar,SAHOO DISTRIBUTERS PVT. LTD.,,,,BHUBNESHWAR
KL3300630993,K3393432130,1206478959,18.10.2016,,,,,,,,,,,Bhubneshwar,SAHOO DISTRIBUTERS PVT. LTD.,,,,BHUBNESHWAR
KL3300630993,K3393432131,1206478958,18.10.2016,,,,,,,,,,,Bhubneshwar,SAHOO DISTRIBUTERS PVT. LTD.,,,,BHUBNESHWAR
KL3300630993,K3393432132,1206478957,18.10.2016,,,,,,,,,,,Bhubneshwar,VIDEO ZONE,,,,BHUBNESHWAR
KL3300630993,K3393432133,1206478956,18.10.2016,,,,,,,,,,,Bhubneshwar,SAI ASSOCIATES (INSTITUTIONAL),,,,BHUBNESHWAR
KL3300630993,K3393432134,1206478955,18.10.2016,,,,,,,,,,,Bhubneshwar,SAI ASSOCIATES (INSTITUTIONAL),,,,BHUBNESHWAR
KL3300630993,K3393432135,1206478954,18.10.2016,,,,,,,,,,,Bhubneshwar,GREAT EASTERN APPLIANCES PVT. LTD.,,,,BHUBNESHWAR
KL3300630993,K3393432136,1206478953,18.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432137,1206478952,18.10.2016,,,,,,,,,,,Bhubneshwar,SAI ASSOCIATES (INSTITUTIONAL),,,,BHUBNESHWAR
KL3300630993,K3393432138,1206478951,18.10.2016,,,,,,,,,,,Bhubneshwar,SAI ASSOCIATES (INSTITUTIONAL),,,,BHUBNESHWAR
KL3300630993,K3393432139,1206478950,18.10.2016,,,,,,,,,,,Bhubneshwar,SAI ASSOCIATES (INSTITUTIONAL),,,,BHUBNESHWAR
KL3300630993,K3393432140,1206478949,18.10.2016,,,,,,,,,,,Bhubneshwar,SAI ASSOCIATES (INSTITUTIONAL),,,,BHUBNESHWAR
KL3300630993,K3393432141,1206478948,18.10.2016,,,,,,,,,,,Bhubneshwar,SAI ASSOCIATES (INSTITUTIONAL),,,,BHUBNESHWAR
KL3300630993,K3393432142,1206478947,18.10.2016,,,,,,,,,,,Bhubneshwar,SAI ASSOCIATES (INSTITUTIONAL),,,,BHUBNESHWAR
KL3300630993,K3393432143,1206478946,18.10.2016,,,,,,,,,,,Bhubneshwar,SAI ASSOCIATES (INSTITUTIONAL),,,,BHUBNESHWAR
KL3300630993,K3393432144,1206478945,18.10.2016,,,,,,,,,,,Bhubneshwar,SAI ASSOCIATES (INSTITUTIONAL),,,,BHUBNESHWAR
KL3300630993,K3393432145,1206478944,18.10.2016,,,,,,,,,,,Bhubneshwar,SAI ASSOCIATES (INSTITUTIONAL),,,,BHUBNESHWAR
KL3300630993,K3393432146,1206478943,18.10.2016,,,,,,,,,,,Bhubneshwar,SAI ASSOCIATES (INSTITUTIONAL),,,,BHUBNESHWAR
KL3300630993,K3393432147,1206478942,18.10.2016,,,,,,,,,,,Bhubneshwar,SAI ASSOCIATES (INSTITUTIONAL),,,,BHUBNESHWAR
KL3300630993,K3393432148,1206478941,18.10.2016,,,,,,,,,,,Bhubneshwar,SAI ASSOCIATES (INSTITUTIONAL),,,,BHUBNESHWAR
KL3300630993,K3393432149,1206478940,18.10.2016,,,,,,,,,,,Bhubneshwar,SAI ASSOCIATES (INSTITUTIONAL),,,,BHUBNESHWAR
KL3300630993,K3393432150,1206478939,18.10.2016,,,,,,,,,,,Bhubneshwar,SAI ASSOCIATES (INSTITUTIONAL),,,,BHUBNESHWAR
KL3300630993,K3393432151,1206478938,17.10.2016,,,,,,,,,,,Bhubneshwar,GREAT EASTERN APPLIANCES PVT. LTD.,,,,BHUBNESHWAR
KL3300630993,K3393432152,1206478937,17.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432153,1206478936,17.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432154,1206478935,17.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432155,1206478934,17.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432156,1206478933,17.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432157,1206478932,17.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432158,1206478931,17.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432159,1206478930,17.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432160,1206478929,17.10.2016,,,,,,,,,,,Bhubneshwar,GREAT EASTERN APPLIANCES PVT. LTD.,,,,BHUBNESHWAR
KL3300630993,K3393432161,1206478928,17.10.2016,,,,,,,,,,,Bhubneshwar,KALINGA SALES,,,,BHUBNESHWAR
KL3300630993,K3393432162,1206478927,17.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432163,1206478926,17.10.2016,,,,,,,,,,,Bhubneshwar,UMA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432164,1206478925,17.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432165,1206478924,17.10.2016,,,,,,,,,,,Bhubneshwar,BHARAT ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432166,1206478923,17.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630993,K3393432167,1206478922,17.10.2016,,,,,,,,,,,Bhubneshwar,RAJDHANI ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432168,1206478921,17.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630993,K3393432169,1206478920,17.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630993,K3393432170,1206478919,17.10.2016,,,,,,,,,,,Bhubneshwar,BHARAT ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432171,1206478918,17.10.2016,,,,,,,,,,,Bhubneshwar,BHARAT ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432172,1206478917,17.10.2016,,,,,,,,,,,Bhubneshwar,SPECTRA VISION,,,,BHUBNESHWAR
KL3300630993,K3393432173,1206478916,17.10.2016,,,,,,,,,,,Bhubneshwar,SPECTRA VISION,,,,BHUBNESHWAR
KL3300630993,K3393432174,1206478915,17.10.2016,,,,,,,,,,,Bhubneshwar,GOVT. EMPLOYEES GOVT. CANTEEN,,,,BHUBNESHWAR
KL3300630993,K3393432175,1206478914,17.10.2016,,,,,,,,,,,Bhubneshwar,Future Retail Limited,,,,BHUBNESHWAR
KL3300630993,K3393432176,1206478913,16.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432177,1206478912,16.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432178,1206478911,16.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432179,1206478910,15.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432180,1206478909,15.10.2016,,,,,,,,,,,Bhubneshwar,BHARAT ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432181,1206478908,15.10.2016,,,,,,,,,,,Bhubneshwar,BHARAT ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432182,1206478907,15.10.2016,,,,,,,,,,,Bhubneshwar,BHARAT ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432183,1206478906,15.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432184,1206478905,15.10.2016,,,,,,,,,,,Bhubneshwar,BHARAT ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432185,1206478904,15.10.2016,,,,,,,,,,,Bhubneshwar,BHARAT ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432186,1206478903,15.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432187,1206478902,15.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432188,1206478901,15.10.2016,,,,,,,,,,,Bhubneshwar,BHARAT ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432189,1206478900,15.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432190,1206478899,15.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432191,1206478898,15.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432192,1206478897,15.10.2016,,,,,,,,,,,Bhubneshwar,SRI RAM AGENCY,,,,BHUBNESHWAR
KL3300630993,K3393432193,1206478896,15.10.2016,,,,,,,,,,,Bhubneshwar,SRI RAM AGENCY,,,,BHUBNESHWAR
KL3300630993,K3393432194,1206478895,15.10.2016,,,,,,,,,,,Bhubneshwar,SRI RAM AGENCY,,,,BHUBNESHWAR
KL3300630993,K3393432195,1206478894,15.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432196,1206478893,15.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432197,1206478892,15.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432198,1206478891,15.10.2016,,,,,,,,,,,Bhubneshwar,BISWAL SALES CORPORATION,,,,BHUBNESHWAR
KL3300630993,K3393432199,1206478890,15.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432200,1206478889,15.10.2016,,,,,,,,,,,Bhubneshwar,DOORDARSHAN,,,,BHUBNESHWAR
KL3300630993,K3393432201,1206478888,15.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432202,1206478887,15.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432203,1206478886,15.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432204,1206478885,15.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432205,1206478884,15.10.2016,,,,,,,,,,,Bhubneshwar,G N ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432206,1206478883,15.10.2016,,,,,,,,,,,Bhubneshwar,GREAT EASTERN APPLIANCES PVT. LTD.,,,,BHUBNESHWAR
KL3300630993,K3393432207,1206478882,15.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432208,1206478881,15.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432209,1206478880,15.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432210,1206478879,15.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432211,1206478878,15.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432212,1206478877,15.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432213,1206478876,15.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432214,1206478875,15.10.2016,,,,,,,,,,,Bhubneshwar,RAJDHANI ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432215,1206478874,15.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432216,1206478873,15.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432217,1206478872,15.10.2016,,,,,,,,,,,Bhubneshwar,J K AGENCY,,,,BHUBNESHWAR
KL3300630993,K3393432218,1206478871,15.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432219,1206478870,15.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432220,1206478869,15.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630993,K3393432221,1206478868,15.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630993,K3393432222,1206478867,15.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630993,K3393432223,1206478866,15.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630993,K3393432224,1206478865,15.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432225,1206478864,15.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630993,K3393432226,1206478863,15.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432227,1206478862,15.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432228,1206478861,15.10.2016,,,,,,,,,,,Bhubneshwar,BHARAT ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432229,1206478860,15.10.2016,,,,,,,,,,,Bhubneshwar,BHARAT ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432230,1206478859,15.10.2016,,,,,,,,,,,Bhubneshwar,BHARAT ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432231,1206478858,15.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630993,K3393432232,1206478857,15.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432233,1206478856,15.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432234,1206478855,15.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432235,1206478854,15.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432236,1206478853,15.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432237,1206478852,15.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432238,1206478851,15.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432239,1206478850,15.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432240,1206478849,15.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432241,1206478848,15.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432242,1206478847,15.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432243,1206478846,15.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432244,1206478845,15.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432245,1206478844,15.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432246,1206478843,15.10.2016,,,,,,,,,,,Bhubneshwar,BHARAT ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432247,1206478842,15.10.2016,,,,,,,,,,,Bhubneshwar,Goutam Electronics,,,,BHUBNESHWAR
KL3300630993,K3393432248,1206478841,14.10.2016,,,,,,,,,,,Bhubneshwar,RELIANCE RETAIL LIMITED,,,,BHUBNESHWAR
KL3300630993,K3393432249,1206478840,14.10.2016,,,,,,,,,,,Bhubneshwar,ONE TIME EMP - BBSR (EPP),,,,BHUBNESHWAR
KL3300630993,K3393432250,1206478839,14.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630993,K3393432251,1206478838,14.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432252,1206478837,14.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432253,1206478836,14.10.2016,,,,,,,,,,,Bhubneshwar,GREAT EASTERN APPLIANCES PVT. LTD.,,,,BHUBNESHWAR
KL3300630993,K3393432254,1206478835,14.10.2016,,,,,,,,,,,Bhubneshwar,GREAT EASTERN APPLIANCES PVT. LTD.,,,,BHUBNESHWAR
KL3300630993,K3393432255,1206478834,14.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630993,K3393432256,1206478833,14.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630993,K3393432257,1206478832,14.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432258,1206478831,14.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432259,1206478830,14.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432260,1206478829,14.10.2016,,,,,,,,,,,Bhubneshwar,NEHA FURNITURES,,,,BHUBNESHWAR
KL3300630993,K3393432261,1206478828,14.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630993,K3393432262,1206478827,14.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630993,K3393432263,1206478826,14.10.2016,,,,,,,,,,,Bhubneshwar,SAI ASSOCIATES (INSTITUTIONAL),,,,BHUBNESHWAR
KL3300630993,K3393432264,1206478825,14.10.2016,,,,,,,,,,,Bhubneshwar,GREAT EASTERN APPLIANCES PVT. LTD.,,,,BHUBNESHWAR
KL3300630993,K3393432265,1206478824,14.10.2016,,,,,,,,,,,Bhubneshwar,GREAT EASTERN APPLIANCES PVT. LTD.,,,,BHUBNESHWAR
KL3300630993,K3393432266,1206478823,14.10.2016,,,,,,,,,,,Bhubneshwar,SAI ASSOCIATES (INSTITUTIONAL),,,,BHUBNESHWAR
KL3300630993,K3393432267,1206478822,13.10.2016,,,,,,,,,,,Bhubneshwar,Future Retail Limited,,,,BHUBNESHWAR
KL3300630993,K3393432268,1206478821,13.10.2016,,,,,,,,,,,Bhubneshwar,Goutam Electronics,,,,BHUBNESHWAR
KL3300630993,K3393432269,1206478820,13.10.2016,,,,,,,,,,,Bhubneshwar,GALAXY,,,,BHUBNESHWAR
KL3300630993,K3393432270,1206478819,13.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432271,1206478818,13.10.2016,,,,,,,,,,,Bhubneshwar,BISWAL SALES CORPORATION,,,,BHUBNESHWAR
KL3300630993,K3393432272,1206478817,13.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432273,1206478816,13.10.2016,,,,,,,,,,,Bhubneshwar,RADIANT ENTERPRISES,,,,BHUBNESHWAR
KL3300630993,K3393432274,1206478815,13.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630993,K3393432275,1206478814,13.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432276,1206478813,13.10.2016,,,,,,,,,,,Bhubneshwar,GREAT EASTERN APPLIANCES PVT. LTD.,,,,BHUBNESHWAR
KL3300630993,K3393432277,1206478812,13.10.2016,,,,,,,,,,,Bhubneshwar,GREAT EASTERN APPLIANCES PVT. LTD.,,,,BHUBNESHWAR
KL3300630993,K3393432278,1206478811,13.10.2016,,,,,,,,,,,Bhubneshwar,GREAT EASTERN APPLIANCES PVT. LTD.,,,,BHUBNESHWAR
KL3300630993,K3393432279,1206478810,13.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432280,1206478809,13.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432281,1206478808,13.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432282,1206478807,13.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432283,1206478806,13.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432284,1206478805,13.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432285,1206478804,13.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432286,1206478803,13.10.2016,,,,,,,,,,,Bhubneshwar,BHARAT ELECTRONICS & APPLIANCES,,,,BHUBNESHWAR
KL3300630993,K3393432287,1206478802,13.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630993,K3393432288,1206478801,13.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
